product_id,product_name,category,brand,cost_price,selling_price,stock,product_status
151,Grass-roots client-server standardization,Electronics,Apple,36743.59,49278.94,72,Active
862,Expanded didactic structure,Grocery,Adidas,35680.02,37482.3,109,Inactive
641,Reduced actuating product,Clothing,Nike,22969.1,27668.19,39,Inactive
907,Implemented client-driven functionalities,Electronics,LG,48882.97,67698.42,26,Active
551,Future-proofed mission-critical strategy,Electronics,Philips,44718.27,62571.52,494,Inactive
808,Operative leadingedge software,Home,LG,34727.49,42342.61,236,Inactive
489,Vision-oriented tangible database,Books,Levis,27694.98,31448.22,323,Inactive
711,Upgradable real-time hub,Clothing,Nestle,45850.5,61754.65,408,Inactive
148,Secured demand-driven software,Books,Adidas,44449.55,54796.68,412,Active
147,Mandatory 4thgeneration hierarchy,Clothing,Philips,46517.83,52852.9,237,Active
737,Cloned uniform parallelism,Beauty,LG,43496.96,64842.19,352,Active
950,Synergistic coherent conglomeration,Clothing,Puma,1485.69,1741.69,45,Active
756,Proactive systemic budgetary management,Books,Sony,5080.26,5891.53,379,Inactive
660,Persistent disintermediate portal,Clothing,Adidas,14752.53,21139.92,290,Inactive
349,Team-oriented empowering Graphic Interface,Electronics,Philips,3068.27,4068.02,149,Active
464,User-centric content-based forecast,Grocery,Nestle,10950.26,13807.48,6,Active
326,Decentralized local ability,Toys,Levis,18281.62,23350.33,201,Active
187,Managed leadingedge software,Books,Philips,17272.72,21184.76,225,Active
124,Front-line intermediate extranet,Home,Apple,6780.74,8422.13,224,Inactive
871,Cross-group zero tolerance encryption,Books,Nike,33716.65,45211.49,25,Inactive
609,Grass-roots radical superstructure,Electronics,Puma,44604.18,54719.53,-100,Active
144,Ergonomic real-time matrix,Sports,Samsung,18964.4,20986.12,91,Inactive
979,Extended responsive orchestration,Toys,Nike,31193.69,45981.09,450,Inactive
198,Multi-lateral asynchronous forecast,Sports,Puma,14539.99,19522.65,194,Inactive
610,Profit-focused eco-centric concept,Grocery,Adidas,5633.5,-100.0,111,Active
280,Extended foreground time-frame,Clothing,LG,6371.03,8060.63,313,Inactive
294,Customizable directional info-mediaries,Beauty,Apple,1991.08,2922.9,201,Inactive
401,Cross-platform coherent core,Electronics,Adidas,42596.93,57162.82,385,Inactive
123,Implemented reciprocal utilization,Toys,Adidas,8674.66,12313.31,230,Inactive
184,Profit-focused impactful projection,Sports,Sony,7916.25,11579.81,278,Inactive
203,Automated grid-enabled info-mediaries,Home,Samsung,3256.29,4709.69,315,Inactive
439,Optimized 6thgeneration info-mediaries,Electronics,Samsung,13007.65,18054.21,224,Inactive
247,User-friendly context-sensitive initiative,Grocery,LG,46849.55,51328.86,418,Inactive
416,Innovative secondary protocol,Clothing,LG,23708.13,33943.96,278,Active
793,Realigned secondary standardization,Clothing,Apple,4624.42,6094.61,362,Inactive
782,Switchable zero-defect instruction set,Grocery,Puma,25644.91,35083.9,435,Inactive
924,Vision-oriented client-server emulation,Electronics,LG,19815.45,22843.28,288,Inactive
785,Open-source optimizing circuit,Clothing,Sony,21266.85,22714.2,418,Inactive
905,Focused transitional Internet solution,Grocery,Samsung,33522.8,39631.25,223,Inactive
130,User-centric system-worthy neural-net,Beauty,Samsung,6990.35,10361.14,83,Inactive
638,Compatible client-driven alliance,Clothing,Samsung,23806.27,31176.77,-50,Inactive
403,Extended coherent orchestration,Grocery,Samsung,49113.38,57955.75,267,Active
801,Integrated client-server open architecture,Home,Levis,8489.0,9673.86,438,Inactive
787,Synergized explicit circuit,Grocery,Adidas,21158.16,26916.13,312,Active
736,Mandatory responsive project,Electronics,LG,46752.22,66420.38,108,Active
931,Team-oriented intermediate portal,Sports,Nestle,18596.47,25418.68,31,Inactive
220,De-engineered upward-trending moratorium,Home,Sony,4890.02,6957.81,206,Inactive
642,Seamless empowering standardization,Beauty,Puma,36481.16,42147.71,249,Inactive
933,Extended bifurcated info-mediaries,Sports,Sony,5009.88,6075.52,16,Inactive
853,Extended mobile framework,Home,Nike,13765.15,16556.67,273,Inactive
824,Inverse content-based project,Sports,Levis,27355.07,33931.8,485,Inactive
938,Persistent empowering methodology,Beauty,Adidas,40710.09,20355.04,403,Inactive
625,Re-contextualized homogeneous help-desk,Books,Sony,37342.82,49142.62,232,Inactive
856,Horizontal client-server approach,Electronics,Adidas,24774.28,28421.29,306,Inactive
951,Re-contextualized demand-driven intranet,Toys,Adidas,19774.64,29487.87,233,Inactive
387,Advanced heuristic interface,Home,Philips,18480.25,22529.57,124,Active
993,Up-sized needs-based parallelism,Home,Levis,29852.95,32775.51,161,Inactive
510,Open-architected secondary frame,Electronics,Samsung,1179.22,1620.05,385,Active
268,Polarized next generation secured line,Electronics,Sony,37303.2,45448.68,440,Active
837,Monitored cohesive circuit,Beauty,LG,4439.06,5840.05,422,Inactive
442,Extended background collaboration,Clothing,LG,16305.79,19449.75,298,Active
497,Face-to-face mission-critical open system,Clothing,Nike,2005.88,2961.64,169,Inactive
113,Extended user-facing functionalities,Books,Samsung,49175.32,59415.04,176,Active
692,Profit-focused 3rdgeneration throughput,Beauty,Philips,13957.91,16592.9,166,Active
233,Front-line modular knowledge user,Beauty,Puma,31938.51,37045.87,393,Active
887,Re-engineered 24hour array,Beauty,Nestle,29817.81,39984.02,361,Inactive
608,Optimized cohesive core,Clothing,Philips,8559.1,0.0,201,Inactive
672,Down-sized analyzing frame,Home,Puma,16893.16,20100.18,280,Active
374,Polarized intermediate conglomeration,Sports,Adidas,24559.16,34696.61,319,Active
738,Fundamental non-volatile productivity,Grocery,Adidas,6848.34,8762.18,225,Inactive
860,Organized reciprocal software,Sports,Philips,42271.54,44481.62,154,Active
234,Profound national matrix,Clothing,Apple,3012.55,3702.58,-10,Inactive
802,Pre-emptive client-server model,Toys,Puma,40868.03,43383.27,435,Inactive
677,Inverse exuding system engine,Toys,Philips,11816.21,13954.1,480,Active
318,Fully-configurable full-range artificial intelligence,Toys,Adidas,15556.6,16735.74,119,Active
649,Quality-focused 24/7 interface,Electronics,Philips,22885.09,32710.43,81,Inactive
411,Face-to-face actuating concept,Home,Philips,17076.29,24575.62,73,Active
916,Progressive 3rdgeneration website,Grocery,LG,29839.14,39632.61,392,Inactive
710,Open-source executive capability,Home,Puma,20546.08,30253.83,281,Active
359,Total eco-centric Local Area Network,Home,Levis,31395.42,35182.17,118,Inactive
259,Inverse value-added matrices,Toys,LG,37996.78,55563.26,401,Active
745,Automated context-sensitive hardware,Toys,Nike,12600.39,16060.82,5,Active
628,Vision-oriented multi-tasking pricing structure,Sports,Puma,9976.08,10864.62,378,Inactive
633,Diverse national success,Toys,Puma,33669.41,39990.37,386,Active
283,Enterprise-wide executive process improvement,Clothing,Adidas,27355.65,30249.02,165,Active
377,Vision-oriented multimedia intranet,Clothing,Nestle,22044.89,23457.58,498,Active
385,Profit-focused global process improvement,Home,Puma,20497.93,27823.74,189,Active
225,Multi-lateral neutral success,Sports,Nestle,24563.67,26708.8,257,Inactive
974,Progressive web-enabled knowledge user,Grocery,Levis,20977.21,0.0,255,Inactive
966,Reactive high-level analyzer,Grocery,Nestle,43975.51,50019.81,239,Active
473,Pre-emptive solution-oriented model,Sports,Adidas,39019.07,48666.73,476,Inactive
348,Multi-channeled responsive encryption,Beauty,Sony,458.76,650.87,482,Active
506,Multi-layered encompassing artificial intelligence,Books,Levis,11384.85,16145.87,71,Active
640,Intuitive eco-centric knowledgebase,Electronics,Puma,35552.42,41415.43,-10,Inactive
514,Quality-focused impactful definition,Grocery,LG,16972.91,17911.2,430,Active
798,Centralized needs-based support,Books,LG,25019.18,30442.87,31,Inactive
947,Reverse-engineered holistic artificial intelligence,Unknown_Category,Levis,43048.74,47896.47,205,Inactive
923,Synergistic heuristic monitoring,Clothing,Nike,29134.96,38523.04,291,Inactive
620,Configurable composite pricing structure,Beauty,Apple,2741.89,4023.41,176,Active
873,Adaptive incremental flexibility,Home,Philips,14109.69,18805.74,153,Active
821,Persevering bottom-line model,Toys,Philips,269.06,326.94,372,Active
646,Switchable encompassing system engine,Toys,LG,9695.28,10577.99,461,Active
864,Customer-focused 24hour contingency,Grocery,Puma,13737.98,16215.44,460,Inactive
557,Cross-group directional standardization,Grocery,Nike,34040.12,50278.19,164,Active
978,Innovative real-time structure,Books,Philips,17122.47,25209.21,390,Inactive
578,Devolved local process improvement,Grocery,Nestle,864.72,1006.38,46,Inactive
796,Virtual client-driven forecast,Books,Apple,47729.3,55844.19,192,Inactive
86,Public-key systemic software,Books,LG,20925.02,30475.97,455,Inactive
243,Business-focused leadingedge function,Toys,Levis,15770.62,22704.84,-10,Inactive
699,Streamlined secondary solution,Sports,Nike,41382.9,53535.57,445,Inactive
160,Up-sized attitude-oriented matrix,Beauty,Samsung,27243.46,31408.31,416,Active
525,Stand-alone needs-based Graphical User Interface,Books,Levis,47508.38,57970.67,101,Active
36,Team-oriented zero tolerance capacity,Home,Nestle,16962.84,21552.69,300,Active
541,Focused mission-critical core,Toys,Philips,48283.1,69931.41,15,Active
171,Customer-focused multi-state knowledge user,Clothing,Nestle,3774.09,4587.36,-10,Inactive
655,Universal attitude-oriented utilization,Toys,Adidas,35892.49,42943.53,428,Active
908,Upgradable multi-state policy,Electronics,Puma,17940.4,24357.79,316,Inactive
875,User-centric holistic protocol,Clothing,Adidas,40397.25,47044.23,205,Inactive
865,Front-line zero administration encoding,Home,LG,9659.57,14093.69,489,Active
963,,Beauty,Puma,23884.98,34223.85,267,Active
734,Synchronized scalable moderator,Electronics,Apple,5543.6,6926.42,140,Active
96,Monitored optimal leverage,Sports,Puma,37809.5,49147.41,44,Active
564,Integrated composite time-frame,Sports,Sony,5206.63,5948.88,55,Inactive
241,Universal local structure,Sports,LG,18765.63,22257.47,424,Inactive
743,Versatile system-worthy process improvement,Clothing,Nestle,34262.26,37547.69,260,Active
575,Inverse maximized firmware,Toys,Sony,36098.07,41254.37,424,Inactive
691,Assimilated neutral solution,Electronics,Apple,45137.7,59545.96,267,Active
461,Universal value-added secured line,Home,LG,27315.65,40032.39,457,Inactive
554,Robust eco-centric collaboration,Electronics,Philips,17338.3,18335.79,19,Active
896,Robust radical knowledge user,Electronics,Sony,40746.76,44326.97,400,Inactive
207,Digitized system-worthy structure,Grocery,Philips,12614.08,14324.02,179,Active
393,Total fresh-thinking knowledgebase,Home,Adidas,12085.92,16529.77,191,Active
795,Intuitive real-time superstructure,Clothing,Puma,39870.79,49780.45,225,Active
398,Multi-tiered directional utilization,Home,Levis,40272.74,60075.77,296,Inactive
767,Multi-lateral fresh-thinking methodology,Electronics,Nike,34533.66,41703.0,404,Active
866,Enterprise-wide bandwidth-monitored complexity,Sports,Adidas,3295.02,4169.98,403,Active
218,Focused directional utilization,Books,Philips,29868.66,39140.08,499,Inactive
5,Synchronized interactive functionalities,Books,Levis,37956.2,47010.94,170,Inactive
769,Optimized modular framework,Books,Nestle,35344.21,47284.08,500,Inactive
643,Seamless asymmetric concept,Grocery,Puma,43103.12,63062.7,74,Active
915,Programmable 3rdgeneration productivity,Toys,Philips,28458.29,41534.12,343,Active
613,Automated national focus group,Grocery,Levis,31316.39,42824.39,474,Inactive
739,Ergonomic needs-based hierarchy,Clothing,Philips,20573.19,27759.83,131,Inactive
547,De-engineered content-based initiative,Home,Adidas,37508.4,51606.55,69,Active
726,Streamlined solution-oriented help-desk,Home,Philips,1757.3,2540.5,240,Active
684,Ameliorated client-driven protocol,Toys,Puma,32296.29,38502.2,424,Inactive
99,Pre-emptive composite infrastructure,Home,Puma,27923.63,37182.61,140,Inactive
805,Upgradable logistical help-desk,Grocery,Levis,19867.61,26082.27,164,Active
728,Multi-layered radical flexibility,Home,Puma,49221.8,60025.9,77,Active
574,Ameliorated 6thgeneration migration,Grocery,Nestle,8393.31,10142.28,6,Active
407,Devolved discrete time-frame,Clothing,Adidas,7885.45,10486.75,495,Active
503,Implemented full-range info-mediaries,Sports,Adidas,6076.77,7816.83,360,Inactive
48,Synergistic bandwidth-monitored model,Grocery,Nike,38747.37,52007.69,92,Active
33,Multi-tiered neutral initiative,Grocery,Philips,27945.87,34746.71,318,Inactive
780,Quality-focused non-volatile encoding,Clothing,Levis,24043.18,25845.81,139,Active
840,De-engineered logistical initiative,Clothing,Samsung,27582.78,30332.75,171,Inactive
201,Mandatory asymmetric initiative,Beauty,Nike,2204.16,3210.86,361,Active
135,Business-focused cohesive Local Area Network,Electronics,Philips,12942.71,18159.45,66,Inactive
28,Switchable interactive solution,Clothing,Puma,27996.08,34154.01,324,Active
948,Grass-roots full-range initiative,Books,Levis,32457.46,37786.46,392,Active
231,Centralized even-keeled middleware,Beauty,Samsung,22427.01,33141.14,309,Active
490,Adaptive cohesive info-mediaries,Sports,LG,42404.83,60384.97,178,Active
773,Assimilated 6thgeneration leverage,Books,Apple,1077.01,1295.91,459,Active
379,Secured bi-directional concept,Grocery,Adidas,10037.36,11924.11,203,Active
289,User-friendly optimal matrix,Toys,Philips,33539.45,38571.93,124,Inactive
419,Cross-group user-facing productivity,Grocery,Apple,14039.76,18160.26,422,Inactive
675,Extended non-volatile ability,Books,Levis,18579.16,22833.87,282,Active
392,Quality-focused neutral software,Grocery,Sony,540.33,658.91,352,Active
593,Up-sized executive protocol,Electronics,Nike,29797.81,33481.82,373,Inactive
499,Self-enabling composite standardization,Grocery,Levis,36290.18,45838.68,402,Active
139,Networked needs-based hardware,Sports,Levis,38685.55,42767.63,102,Inactive
63,Managed non-volatile architecture,Sports,Samsung,14526.79,21420.92,216,Active
472,Grass-roots coherent open architecture,Home,Adidas,8377.22,0.0,463,Active
648,Programmable didactic open architecture,Home,Puma,37248.28,40110.64,254,Inactive
129,Monitored responsive architecture,Books,Adidas,15303.84,21724.59,489,Inactive
997,Organized solution-oriented firmware,Beauty,Nike,4007.65,4929.53,113,Inactive
521,Polarized local solution,Home,Nike,37644.57,56206.99,115,Active
839,Optional next generation complexity,Grocery,Apple,45364.34,61609.35,182,Active
983,Expanded neutral standardization,Beauty,Levis,44932.63,47742.74,243,Inactive
65,Persevering eco-centric architecture,Books,Sony,43188.91,56095.27,-50,Inactive
813,Multi-tiered reciprocal synergy,Grocery,Sony,35700.38,49318.31,6,Inactive
15,Fundamental high-level help-desk,Home,Adidas,37780.0,44902.12,14,Active
157,Re-contextualized multi-tasking approach,Electronics,Puma,16380.24,19015.4,478,Active
41,Mandatory clear-thinking knowledge user,Sports,Nike,37607.75,50501.64,377,Active
493,Total even-keeled pricing structure,Toys,Apple,14597.24,21622.65,215,Active
380,Triple-buffered zero-defect methodology,Beauty,LG,40478.53,46591.06,-100,Inactive
188,Realigned fresh-thinking solution,Clothing,Nike,32779.52,40957.31,65,Active
764,Persevering interactive website,Clothing,Sony,20302.02,24657.26,348,Active
217,User-friendly value-added contingency,Toys,LG,24437.77,35698.17,437,Active
792,Triple-buffered web-enabled workforce,Sports,Levis,14945.22,17076.52,328,Inactive
53,Ameliorated contextually-based policy,Toys,Sony,46623.69,55320.68,393,Inactive
879,De-engineered web-enabled collaboration,Beauty,Samsung,37137.84,51694.27,433,Active
338,Function-based zero administration throughput,Clothing,Adidas,15764.56,20662.83,439,Inactive
749,Balanced 24hour model,Home,Adidas,38939.24,56717.04,339,Inactive
720,Multi-channeled stable toolset,Clothing,LG,27531.63,31876.85,486,Active
725,Digitized multi-tasking standardization,Beauty,Apple,5404.58,7071.44,476,Inactive
296,Future-proofed mission-critical adapter,Grocery,Nestle,7027.66,9024.24,90,Active
702,Innovative bifurcated project,Clothing,Nike,16135.09,23987.37,372,Inactive
252,Mandatory needs-based monitoring,Beauty,LG,6496.58,8698.38,205,Inactive
727,Ameliorated fault-tolerant conglomeration,Electronics,Sony,221.65,292.08,119,Active
462,Universal executive portal,Grocery,LG,38988.45,55516.29,376,Inactive
456,Devolved zero tolerance project,Books,Adidas,39825.88,44500.1,417,Active
281,Managed maximized neural-net,Books,Samsung,46494.88,56187.78,32,Inactive
816,Versatile national matrices,Clothing,Nike,3587.52,4978.41,388,Active
863,Open-architected bottom-line methodology,Beauty,Levis,7526.4,9249.08,177,Active
270,Front-line content-based budgetary management,Sports,Levis,8233.51,12054.76,121,Inactive
202,Pre-emptive intermediate moderator,Electronics,Levis,36644.76,43719.89,-50,Active
162,Stand-alone neutral hierarchy,Sports,Philips,25305.73,35834.2,125,Inactive
556,Reverse-engineered neutral infrastructure,Electronics,LG,40608.54,54178.14,297,Inactive
730,Ergonomic 3rdgeneration standardization,Clothing,Levis,36779.67,38919.96,212,Inactive
402,Visionary 24/7 framework,Beauty,Adidas,10026.47,11135.68,167,Active
703,Fundamental client-server initiative,Toys,Philips,43281.95,45682.06,372,Inactive
477,Fully-configurable leadingedge neural-net,Clothing,Apple,16982.31,20032.3,190,Active
822,Optional client-server open system,Electronics,Puma,15284.14,22805.22,201,Inactive
772,Cross-platform web-enabled monitoring,Sports,Samsung,35200.27,0.0,452,Inactive
106,Future-proofed optimal array,Beauty,Samsung,3954.76,5721.05,412,Active
566,Virtual transitional frame,Toys,Sony,37291.61,45677.68,449,Active
390,Innovative grid-enabled matrices,Home,LG,591.11,773.64,161,Active
2,Right-sized user-facing Internet solution,Electronics,LG,42910.97,50276.47,79,Inactive
991,Seamless maximized firmware,Toys,Nestle,23481.89,24685.44,265,Active
741,Secured next generation customer loyalty,Books,Nestle,42602.56,46010.68,496,Active
562,Adaptive fault-tolerant flexibility,Beauty,Levis,37719.75,49918.17,427,Active
932,Advanced 6thgeneration open system,Grocery,LG,48190.57,51422.06,127,Inactive
81,Networked dynamic productivity,Clothing,Adidas,12985.08,18027.55,34,Active
206,Object-based contextually-based portal,Electronics,Nike,14845.5,18594.84,27,Inactive
35,Function-based dedicated model,Sports,Nike,2620.95,3514.51,329,Active
776,Public-key fault-tolerant intranet,Beauty,LG,26897.41,32131.81,414,Inactive
509,Ameliorated 6thgeneration support,Sports,Sony,2731.58,3962.64,144,Inactive
428,Persevering asynchronous moderator,Grocery,Apple,28800.94,42063.44,347,Inactive
455,Seamless 6thgeneration time-frame,Grocery,Sony,15722.51,21538.43,161,Inactive
367,Object-based motivating Local Area Network,Electronics,Sony,9238.25,12046.46,275,Active
92,Phased cohesive monitoring,Sports,Philips,634.81,678.71,69,Active
340,Automated incremental standardization,Toys,Nike,40408.79,44904.53,299,Active
898,Public-key bifurcated intranet,Sports,Levis,4929.18,7369.44,412,Active
565,Vision-oriented zero-defect database,Home,Philips,26137.29,38155.43,296,Inactive
346,Proactive fresh-thinking info-mediaries,Electronics,Nestle,14797.05,17122.85,449,Inactive
777,Multi-channeled optimal synergy,Books,Levis,8977.19,9458.39,454,Inactive
242,Distributed 5thgeneration function,Beauty,LG,39398.02,56968.09,103,Active
14,Fundamental multimedia groupware,Home,Samsung,25797.14,37083.79,143,Inactive
316,Adaptive bandwidth-monitored time-frame,Home,Sony,35270.09,44385.02,463,Active
601,Profit-focused 4thgeneration customer loyalty,Home,Nike,15678.35,21601.57,331,Inactive
388,User-friendly human-resource Graphical User Interface,Books,Nike,36155.62,50763.3,495,Inactive
274,Open-architected homogeneous utilization,Grocery,Nike,43914.02,47226.77,245,Inactive
167,Open-architected zero-defect paradigm,Toys,Levis,8609.06,10413.22,130,Inactive
841,Re-contextualized fresh-thinking productivity,Home,Nike,3399.85,5039.6,328,Active
637,User-friendly interactive installation,Grocery,Puma,18720.66,19879.2,189,Inactive
647,Down-sized foreground archive,Toys,Samsung,2305.58,3259.27,278,Active
819,Decentralized full-range archive,Clothing,Sony,3894.99,5594.13,301,Inactive
485,Diverse grid-enabled superstructure,Clothing,Nestle,16232.03,17661.11,438,Inactive
522,Stand-alone responsive hierarchy,Grocery,Puma,38743.71,54190.8,139,Inactive
505,Customer-focused heuristic hardware,Home,Samsung,28092.45,32297.18,393,Active
832,Configurable systemic matrix,Grocery,Philips,19356.11,25491.56,465,Active
244,,Sports,Sony,3641.16,3838.33,21,Active
567,Devolved 3rdgeneration workforce,Beauty,Sony,40075.11,56402.95,55,Active
876,Sharable 24/7 groupware,Books,LG,13255.49,16637.39,329,Active
563,User-centric system-worthy standardization,Beauty,Levis,30459.86,44825.6,350,Inactive
973,Reverse-engineered clear-thinking product,Clothing,Samsung,27634.61,35098.29,218,Inactive
687,Cloned mission-critical archive,Grocery,Puma,34287.48,37825.05,303,Active
958,Multi-lateral encompassing structure,Clothing,Adidas,18453.91,19701.55,390,Inactive
190,De-engineered mobile encoding,Books,Samsung,29885.01,44248.52,158,Active
783,Open-source didactic adapter,Sports,Sony,16292.13,22083.89,456,Inactive
700,Seamless multimedia matrix,Home,LG,4007.44,5450.27,325,Inactive
476,Self-enabling real-time portal,Unknown_Category,Nestle,40649.36,43651.43,243,Active
682,Expanded value-added implementation,Beauty,Nestle,48625.99,69345.91,171,Active
511,Right-sized didactic collaboration,Clothing,Nike,24109.27,25782.81,60,Active
59,Decentralized upward-trending forecast,Home,Apple,48548.68,68473.11,412,Active
475,,Toys,Adidas,27372.28,40988.61,400,Active
561,User-friendly asymmetric instruction set,Toys,Samsung,44741.51,47124.25,282,Active
857,Realigned explicit software,Toys,Samsung,34804.98,43787.66,114,Active
748,Universal discrete frame,Electronics,Puma,12511.43,6255.72,226,Inactive
253,Devolved modular groupware,Beauty,Nestle,29966.46,33875.13,263,Active
22,Optional reciprocal solution,Electronics,Apple,24062.26,32026.32,187,Inactive
314,Optimized exuding time-frame,Toys,LG,16376.67,20320.96,133,Inactive
460,Diverse optimizing model,Books,Puma,14797.46,20991.5,291,Active
161,Persistent holistic complexity,Books,Philips,38851.11,44657.78,189,Inactive
277,Configurable systematic model,Home,Levis,38701.0,56492.68,340,Active
956,Ergonomic content-based circuit,Books,Nike,43551.36,65290.28,476,Inactive
192,Open-architected needs-based budgetary management,Grocery,Apple,26574.85,37442.22,199,Inactive
386,Multi-channeled background capability,Clothing,Samsung,46429.61,51007.28,395,Inactive
806,Multi-layered content-based emulation,Books,Adidas,42405.26,49910.27,128,Inactive
414,Down-sized dynamic software,Books,Adidas,21379.98,30670.73,308,Active
492,Multi-lateral actuating capacity,Sports,Apple,4751.65,6781.3,97,Inactive
344,Automated uniform neural-net,Grocery,Nestle,18378.55,27450.27,384,Active
770,Managed dedicated synergy,Grocery,Apple,42149.45,47327.1,481,Active
309,Synergized 24hour flexibility,Clothing,Samsung,9191.68,12534.25,457,Active
662,Optional analyzing system engine,Unknown_Category,LG,16801.42,24316.54,26,Active
131,Advanced responsive intranet,Electronics,Philips,47809.05,64892.8,313,Inactive
664,Quality-focused fault-tolerant complexity,Sports,Adidas,17689.19,20569.43,127,Active
872,Operative systematic functionalities,Electronics,Adidas,30232.19,44177.46,283,Inactive
100,Team-oriented uniform open architecture,Clothing,Sony,38717.85,49071.71,109,Inactive
373,Organized eco-centric parallelism,Grocery,LG,37989.4,51627.22,214,Active
88,Upgradable responsive open system,Beauty,Levis,7587.79,9621.54,125,Inactive
459,Versatile disintermediate workforce,Books,Nestle,21402.13,26460.93,208,Active
331,Object-based zero tolerance analyzer,Beauty,Apple,26135.99,37145.21,436,Active
215,Persevering national utilization,Clothing,Philips,31817.1,42112.92,447,Inactive
467,User-centric coherent initiative,Beauty,Philips,13367.47,15674.93,313,Inactive
122,Customer-focused tangible throughput,Grocery,Nike,35402.07,39259.97,186,Active
615,Virtual needs-based artificial intelligence,Books,Levis,35814.92,38486.14,40,Inactive
21,Progressive executive Local Area Network,Toys,Adidas,15300.65,21879.14,76,Active
701,Optional multi-tasking Local Area Network,Sports,LG,1279.98,1425.31,79,Inactive
72,Distributed discrete capability,Clothing,LG,49383.46,55680.43,92,Active
107,Phased static task-force,Grocery,Samsung,42359.64,61889.22,58,Inactive
271,Networked 24/7 interface,Grocery,Puma,13813.55,20384.73,177,Inactive
861,Vision-oriented composite help-desk,Sports,Nike,36331.9,48907.39,132,Active
436,Multi-lateral actuating matrix,Sports,Apple,26086.54,36024.54,9,Inactive
103,Team-oriented stable intranet,Sports,Philips,13324.59,17383.3,342,Inactive
